cifar100,|none~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,385.5630327951239,53.23999996948242,5.027901649475098
cifar100,|none~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,416.90976919084943,47.000000018310544,7.118192195892334
cifar100,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,432.5226806028741,59.91999999389648,10.514870643615723
cifar100,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,426.6661472524762,34.83999997558594,9.114352703094482
cifar100,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,377.54999749655553,31.239999969482422,3.8796989917755127
cifar100,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,401.60554139057115,43.999999975585936,5.105780601501465
cifar100,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,416.58741608022035,49.58000002441406,6.864353656768799
cifar100,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,416.12977868392977,56.82000000610351,7.229921817779541
cifar100,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,375.5458199923944,23.380000006103515,3.610874652862549
cifar100,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,406.331848399714,41.07999995727539,6.892801523208618
cifar100,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,402.5593579556189,52.71999995727539,5.466402292251587
cifar100,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,423.57579076448155,46.07999998779297,7.9763123989105225
cifar100,|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,418.2242326452637,39.499999981689456,6.80648398399353
cifar100,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,415.3917029016757,44.71999995117187,6.503650426864624
cifar100,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,400.47428235415526,43.17999995727539,4.963072061538696
cifar100,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,396.55715112899503,33.95999997558594,5.101039171218872
cifar100,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|none~2|,326.30469174679126,24.660000003051756,2.2816946506500244
cifar100,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|none~2|,411.36732222767745,38.439999993896485,6.659148216247559
cifar100,|nor_conv_1x1~0|+|none~0|skip_connect~1|+|none~0|skip_connect~1|none~2|,387.21423904850224,39.44000000610352,3.8515284061431885
cifar100,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,400.22453110163906,39.820000024414064,5.08520245552063
cifar100,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,415.6637903033484,58.2199999633789,7.594242811203003
cifar100,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,415.4687329525927,43.44000002441406,6.9583635330200195
cifar100,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,398.38766354593565,33.86000000305176,5.1693408489227295
