ImageNet16-120,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,369.4217120969487,25.633333333333333,3.2755019664764404
ImageNet16-120,|nor_conv_3x3~0|+|none~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,357.1095300341926,27.73333332824707,3.0580320358276367
ImageNet16-120,|none~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,339.8427732185525,29.599999923706054,2.8772358894348145
ImageNet16-120,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,357.5567880920017,29.666666631062824,2.672738552093506
ImageNet16-120,|avg_pool_3x3~0|+|none~0|none~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,290.16343977322975,22.833333272298177,2.0980770587921143
ImageNet16-120,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,349.07528783446395,16.999999966939292,2.4223928451538086
ImageNet16-120,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,344.0227360849465,16.999999966939292,2.6046695709228516
ImageNet16-120,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|,369.7660127405725,33.80000003051758,2.9366774559020996
ImageNet16-120,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,348.26767878067704,17.866666646321615,2.5482733249664307
ImageNet16-120,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|none~0|none~1|skip_connect~2|,288.59110959215775,23.266666651407878,1.8985216617584229
ImageNet16-120,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,355.3632898177836,19.366666633605956,2.584510326385498
ImageNet16-120,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,368.62001606583715,25.633333333333333,2.9155194759368896
ImageNet16-120,|nor_conv_3x3~0|+|none~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,357.36387201333883,27.73333332824707,3.088597059249878
ImageNet16-120,|none~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,339.7254999002104,29.599999923706054,2.6875290870666504
ImageNet16-120,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,356.9286388006799,29.666666631062824,2.604832649230957
ImageNet16-120,|avg_pool_3x3~0|+|none~0|none~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,288.1026224484042,22.833333272298177,2.219972610473633
ImageNet16-120,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|none~1|none~2|,296.3644354788521,0.8333333333333334,2.904432535171509
ImageNet16-120,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,368.5625188472477,14.733333302815755,3.1169281005859375
ImageNet16-120,|none~0|+|none~0|none~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,-inf,0.8333333326975505,2.2507331371307373
ImageNet16-120,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,358.495586303385,20.766666676839193,2.865478038787842
ImageNet16-120,|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|none~2|,371.81265519157836,21.93333334859212,2.9019932746887207
ImageNet16-120,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,276.6454064677772,9.933333348592122,1.933349847793579
ImageNet16-120,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,359.1395255740121,34.16666660054525,2.573338031768799
ImageNet16-120,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_1x1~2|,365.8864876051862,25.333333272298177,3.526787757873535
ImageNet16-120,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,367.7973796551331,24.133333267211913,2.8946714401245117
ImageNet16-120,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|avg_pool_3x3~1|none~2|,365.5004999890438,20.0,3.131244659423828
ImageNet16-120,|none~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,337.3773499331139,24.86666658528646,2.640583038330078
ImageNet16-120,|nor_conv_1x1~0|+|none~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,372.5889105553315,26.999999984741212,2.9222700595855713
ImageNet16-120,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,351.42917188009847,21.766666610717774,2.6244585514068604
ImageNet16-120,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,366.5061742551085,21.699999928792316,2.899888515472412
ImageNet16-120,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,331.9935951311702,18.799999959309897,2.069683313369751
ImageNet16-120,|skip_connect~0|+|none~0|skip_connect~1|+|none~0|none~1|skip_connect~2|,287.2095968650996,23.266666651407878,1.9673051834106445
