ImageNet16-120,3692,105.59521758510475,36.28333335367839,107.541748046875
ImageNet16-120,3456,104.91294399292472,46.34999994913737,107.22109532356262
ImageNet16-120,2778,105.28829510570617,45.44444438340929,106.19163537025452
ImageNet16-120,14805,93.36994517396987,44.6666666768392,107.13877487182617
ImageNet16-120,4796,105.23444580511607,40.09999992540148,109.30961203575134
ImageNet16-120,3310,103.81960577769897,41.716666590372725,107.43096327781677
ImageNet16-120,7832,83.94244600371347,41.46666667344835,106.54374861717224
ImageNet16-120,9930,106.64703882369444,46.34444440714518,108.21269011497498
ImageNet16-120,15144,105.06015588818974,43.84999991353353,105.30582237243652
ImageNet16-120,1160,105.79211515450815,41.97777770317925,105.23750376701355
