cifar10,50,8302,1633.5853407892864,92.475,20.22045397758484
cifar10,50,3818,1634.2496759489627,92.685,19.217859029769897
cifar10,50,7442,1658.6172953451874,93.10333333333334,18.590245485305786
cifar10,50,274,1632.0212777563327,93.20333333333333,18.464200258255005
cifar10,50,2344,1634.619657323125,92.41666666666667,19.490684270858765
cifar10,50,11887,1635.4726237397297,93.38,19.12457585334778
cifar10,50,5745,1634.9412279336627,93.25999999999999,19.445255517959595
cifar10,50,1289,1633.8192834355523,92.52,18.668522596359253
cifar10,50,10861,1656.888090119716,93.44,19.320728302001953
cifar10,50,153,1634.4250897063623,93.24333333333334,17.988080978393555
cifar10,50,2758,1634.0235925001627,92.43333333333334,18.458331823349
cifar10,50,14862,1608.3599659320446,90.11333333333334,17.74531579017639
cifar10,50,7294,1655.228242511665,93.42,18.588513374328613
cifar10,50,1144,1609.1343876952096,92.48333333333335,17.69834589958191
cifar10,50,13890,1637.361725696417,92.44,18.57647204399109
cifar10,50,8695,1631.587459272956,94.05,19.239548921585083
cifar10,50,12201,1631.1713787702326,93.485,18.612969398498535
cifar10,50,10721,1655.9258497582553,93.58500000000001,20.003347635269165
cifar10,50,1120,1626.0804540124986,93.39666666666666,18.7616446018219
cifar10,50,440,1658.2901259202865,93.47333333333334,18.92186665534973
cifar10,50,13607,1632.8527921742261,92.24000000000001,19.75386643409729
cifar10,50,12759,1633.7748806887103,93.43,19.103012323379517
cifar10,50,5512,1631.5342293546532,92.74666666666667,19.672985076904297
cifar10,50,5736,1627.2686266841283,93.48333333333335,19.400330305099487
cifar10,50,12016,1629.279307142344,93.22333333333334,18.493217945098877
cifar10,50,1165,1605.5489309857658,92.87,18.601935863494873
cifar10,50,1353,1637.3457102711345,92.36000000000001,19.487746238708496
cifar10,50,5512,1635.64603930147,92.74666666666667,20.142771244049072
cifar10,50,3692,1632.7241773361015,92.315,19.257606506347656
cifar10,50,7826,1635.2500208944045,92.93333333333332,19.681989192962646
cifar10,100,5423,1635.357324757699,93.15,41.30052876472473
cifar10,100,11900,1631.5194306832348,92.89,36.384716272354126
cifar10,100,6245,1637.7268097200688,91.39333333333333,36.873345375061035
cifar10,100,5115,1653.5346943518869,93.66666666666667,39.89570426940918
cifar10,100,13714,1628.6689789402183,94.37333333333333,39.00462055206299
cifar10,100,9688,1607.4007126681795,91.99000000000001,37.581443071365356
cifar10,100,1289,1635.935873872845,92.52,38.244568824768066
cifar10,100,9201,1634.517550287257,89.05,40.69013452529907
cifar10,100,11943,1636.2368798235125,93.17,38.62408709526062
cifar10,100,7827,1636.564889039591,92.21,38.55968999862671
cifar10,100,14313,1628.8219304696888,92.635,38.47195601463318
cifar10,100,10752,1633.9680620100178,93.15,38.1880521774292
cifar10,100,3191,1610.0593153141986,88.35333333333334,37.49454641342163
cifar10,100,14574,1637.1721170059213,92.57499999999999,38.60669445991516
cifar10,100,13574,1636.6886867183368,92.25999999999999,37.45912981033325
cifar10,100,14609,1636.5186595186403,93.045,35.20256590843201
cifar10,100,15003,1631.9781017585087,93.29666666666667,39.167736291885376
cifar10,100,7903,1636.6616977726642,91.9,36.53308081626892
cifar10,100,8662,1652.873745624109,92.945,37.87891411781311
cifar10,100,1555,1631.146929579965,93.47333333333334,36.86715316772461
cifar10,100,8880,1634.6657643161338,92.47,36.89949417114258
cifar10,100,1267,1634.2874393065624,93.26666666666667,37.665236473083496
cifar10,100,7767,1636.7465201048826,92.99,38.5668249130249
cifar10,100,7514,1635.2980785013206,92.44333333333334,40.33350944519043
cifar10,100,7254,1633.7664525002633,93.09,39.489920139312744
cifar10,100,8754,1633.7896859629097,92.89,39.543532371520996
cifar10,100,15561,1634.4915755378975,93.03,40.005157709121704
cifar10,100,8528,1634.1893746155395,92.64500000000001,39.51425576210022
cifar10,100,13552,1633.5095895290435,92.39500000000001,39.3043794631958
cifar10,100,13261,1633.2034618480177,92.17666666666668,38.210474252700806
cifar10,200,12401,1637.255686885752,90.21000000000001,75.19405198097229
cifar10,200,9596,1658.4086008898548,93.425,77.37708926200867
cifar10,200,12156,1657.9663917452287,93.265,74.75873517990112
cifar10,200,7855,1654.2890628335076,93.0,74.91050887107849
cifar10,200,6754,1636.082847992821,92.10333333333334,74.7842903137207
cifar10,200,1716,1658.639964336498,93.65000000000002,74.90672135353088
cifar10,200,6546,1637.781009388876,92.345,77.39461159706116
cifar10,200,8919,1636.4633314589005,92.28,75.7525863647461
cifar10,200,7337,1655.2925809323706,93.36500000000001,75.35332441329956
cifar10,200,9558,1658.5341181169188,92.42500000000001,78.49141573905945
cifar10,200,15128,1660.0777404195148,92.78,73.32991909980774
cifar10,200,13700,1659.8647620185016,93.25333333333333,76.07547950744629
cifar10,200,5636,1659.0683777779407,92.67,73.89961218833923
cifar10,200,4135,1635.6491371351615,93.25999999999999,73.16627836227417
cifar10,200,13717,1657.482391831318,92.86666666666667,75.8056583404541
cifar10,200,7855,1657.9013504485529,93.0,76.28951954841614
cifar10,200,5115,1656.0443924004621,93.66666666666667,74.31073570251465
cifar10,200,4807,1635.7722302529469,93.445,75.66445231437683
cifar10,200,14417,1662.0728757880415,92.625,79.29313492774963
cifar10,200,6732,1632.8928772881245,93.37666666666667,74.7581889629364
cifar10,200,749,1656.9693864445987,93.15,78.33082485198975
cifar10,200,9558,1659.006352641418,92.42500000000001,79.0241949558258
cifar10,200,6022,1632.8705807420101,93.60333333333331,77.05249261856079
cifar10,200,12598,1654.3783509370246,93.32499999999999,79.22699117660522
cifar10,200,10436,1656.8824261310324,93.46000000000001,77.81692123413086
cifar10,200,12117,1655.7558893400349,93.315,74.86026358604431
cifar10,200,1160,1651.6635430679025,93.40333333333332,76.32953548431396
cifar10,200,13561,1635.5490337017977,92.87,76.40773105621338
cifar10,200,8102,1653.7191221636976,93.475,80.64450669288635
cifar10,200,3818,1636.2162890849313,92.685,77.4223358631134
cifar10,400,7855,1658.8888792792334,93.0,159.06653022766113
cifar10,400,3607,1634.3856834031287,93.07333333333334,152.021737575531
cifar10,400,2732,1636.8022410330102,89.51333333333334,151.41376447677612
cifar10,400,4404,1658.1132031352736,93.28333333333335,153.85336709022522
cifar10,400,5563,1653.5390557365126,93.38333333333333,156.81000065803528
cifar10,400,6338,1658.5512763955537,93.13666666666666,158.11546301841736
cifar10,400,9286,1636.697319278845,92.235,153.5248031616211
cifar10,400,10063,1657.3288527772215,93.62,154.86807775497437
cifar10,400,7855,1656.2287328908112,93.0,152.60040473937988
cifar10,400,5232,1637.6498172504446,91.99666666666667,150.2016885280609
cifar10,400,9608,1659.509144248584,93.065,155.79106521606445
cifar10,400,10861,1658.339271485472,93.44,158.32183122634888
