cifar10,4454,105.64451028076566,93.24000000000001,89.27534031867981
cifar10,4557,106.58148702518423,93.745,88.98085832595825
cifar10,12991,106.85993985192064,92.275,89.14862608909607
cifar10,6420,107.79638961911157,92.08666666666666,89.5629620552063
cifar10,9930,107.81068954878513,94.36333333333334,89.93274545669556
cifar10,7632,94.79807127908371,93.56,89.90049171447754
cifar10,15144,106.34269662658026,93.655,89.9897096157074
cifar10,10436,106.79107999806003,93.46000000000001,90.10410189628601
cifar10,1462,107.9918602338763,93.76,89.20004153251648
cifar10,8102,106.92801442507265,93.475,88.81668877601624
