cifar10,13442,1726.9080032561728,92.015,44.299357652664185
cifar10,7254,1724.9463884186162,93.09,43.34074783325195
cifar10,5115,1744.339876746014,93.66666666666667,46.72842741012573
cifar10,4135,1724.781646521927,93.25999999999999,44.714776277542114
cifar10,14985,1724.716808271749,93.56333333333333,42.844091176986694
cifar10,6546,1726.107075553823,92.345,43.886298179626465
cifar10,7632,1744.290232897839,93.56,43.468461990356445
cifar10,1828,1724.6294640373828,92.65666666666665,41.40192174911499
cifar10,9908,1725.8055536250865,92.97,43.51255989074707
cifar10,15508,1725.4107316942907,93.55,42.570911169052124
